OTU	Size	Taxonomy	taxname	phylum
Otu02407	4	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);unclassified(100);	Otu02407_Pseudomonadaceae	Proteobacteria
Otu02408	57	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02408_Bacteria	unclassified
Otu02409	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);	Otu02409_Ruminococcus2	Firmicutes
Otu02410	2	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);	Otu02410_Escherichia	Proteobacteria
Otu02411	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02411_Bacteria	unclassified
Otu02412	5	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu02412_Myxococcales	Proteobacteria
Otu02413	47	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02413_Bacteria	unclassified
Otu02414	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu02414_Clostridiales	Firmicutes
Otu02415	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu02415_Gammaproteobacteria	Proteobacteria
Otu02416	3	Bacteria(100);Armatimonadetes(100);Armatimonadetes_gp5(100);unclassified(100);unclassified(100);unclassified(100);	Otu02416_Armatimonadetes_gp5	Armatimonadetes
Otu02417	4	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02417_Bacteroidetes	Bacteroidetes
Otu02418	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu02418_Bacteroides	Bacteroidetes
Otu02419	2	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02419_Proteobacteria	Proteobacteria
Otu02420	7	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);	Otu02420_Corynebacterium	Actinobacteria
Otu02421	9	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02421_Bacteria	unclassified
Otu02422	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02422_Bacteria	unclassified
Otu02423	1	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu02423_Betaproteobacteria	Proteobacteria
Otu02424	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02424_Lachnospiraceae	Firmicutes
Otu02425	2	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu02425_Akkermansia	Verrucomicrobia
Otu02426	10	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Acetobacteraceae(100);unclassified(100);	Otu02426_Acetobacteraceae	Proteobacteria
Otu02427	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);unclassified(100);unclassified(100);	Otu02427_Actinomycetales	Actinobacteria
Otu02428	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02428_Bacteria	unclassified
Otu02429	32	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02429_Bacteria	unclassified
Otu02430	5	Bacteria(100);Firmicutes(100);Clostridia(100);unclassified(100);unclassified(100);unclassified(100);	Otu02430_Clostridia	Firmicutes
Otu02431	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02431_Bacteria	unclassified
Otu02432	46	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp16(100);Gp16(100);unclassified(100);unclassified(100);	Otu02432_Gp16	Acidobacteria
Otu02433	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02433_Bacteria	unclassified
Otu02434	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);	Otu02434_Corynebacterium	Actinobacteria
Otu02435	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02435_Lachnospiraceae	Firmicutes
Otu02436	2	Bacteria(100);Verrucomicrobia(100);Spartobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu02436_Spartobacteria	Verrucomicrobia
Otu02437	2	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);unclassified(100);	Otu02437_Lactobacillaceae	Firmicutes
Otu02438	10	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02438_Bacteria	unclassified
Otu02439	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);unclassified(100);	Otu02439_Clostridiales_Incertae_Sedis_XIII	Firmicutes
Otu02440	23	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Gemmata(100);	Otu02440_Gemmata	Planctomycetes
Otu02441	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02441_Bacteria	unclassified
Otu02442	39	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Aquisphaera(100);	Otu02442_Aquisphaera	Planctomycetes
Otu02443	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02443_Lachnospiraceae	Firmicutes
Otu02444	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu02444_Ruminococcaceae	Firmicutes
Otu02445	16	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Acidimicrobiales(100);unclassified(100);unclassified(100);	Otu02445_Acidimicrobiales	Actinobacteria
Otu02446	23	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02446_Bacteria	unclassified
Otu02447	1	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu02447_Streptococcus	Firmicutes
Otu02448	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02448_Lachnospiraceae	Firmicutes
Otu02449	1	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);unclassified(100);unclassified(100);	Otu02449_Lactobacillales	Firmicutes
Otu02450	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Finegoldia(100);	Otu02450_Finegoldia	Firmicutes
Otu02451	17	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02451_Bacteria	unclassified
Otu02452	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu02452_Ruminococcaceae	Firmicutes
Otu02453	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu02453_Clostridiales	Firmicutes
Otu02454	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);unclassified(100);unclassified(100);	Otu02454_Bacteroidales	Bacteroidetes
Otu02455	2	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu02455_Streptococcus	Firmicutes
Otu02456	24	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(100);unclassified(100);	Otu02456_Rhizobiales	Proteobacteria
Otu02457	27	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02457_Proteobacteria	Proteobacteria
Otu02458	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_III(100);	Otu02458_Clostridium_III	Firmicutes
Otu02459	24	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu02459_Myxococcales	Proteobacteria
Otu02460	2	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02460_Bacteroidetes	Bacteroidetes
Otu02461	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu02461_Ruminococcaceae	Firmicutes
Otu02462	1	Bacteria(100);Verrucomicrobia(100);Subdivision3(100);unclassified(100);unclassified(100);unclassified(100);	Otu02462_Subdivision3	Verrucomicrobia
Otu02463	4	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02463_Proteobacteria	Proteobacteria
Otu02464	24	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02464_Proteobacteria	Proteobacteria
Otu02465	18	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu02465_Gammaproteobacteria	Proteobacteria
Otu02466	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02466_Bacteria	unclassified
Otu02467	1	Bacteria(100);Verrucomicrobia(100);Spartobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu02467_Spartobacteria	Verrucomicrobia
Otu02468	21	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02468_Lachnospiraceae	Firmicutes
Otu02469	3	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);unclassified(100);unclassified(100);	Otu02469_Rhodospirillales	Proteobacteria
Otu02470	21	Bacteria(100);Verrucomicrobia(100);Subdivision3(100);unclassified(100);unclassified(100);unclassified(100);	Otu02470_Subdivision3	Verrucomicrobia
Otu02471	1	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu02471_Akkermansia	Verrucomicrobia
Otu02472	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02472_Lachnospiraceae	Firmicutes
Otu02473	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu02473_Enterobacteriaceae	Proteobacteria
Otu02474	25	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02474_Bacteroidetes	Bacteroidetes
Otu02475	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu02475_Bacteroides	Bacteroidetes
Otu02476	22	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02476_Bacteroidetes	Bacteroidetes
Otu02477	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu02477_Clostridiales	Firmicutes
Otu02478	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100);	Otu02478_Faecalibacterium	Firmicutes
Otu02479	1	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu02479_Planctomycetaceae	Planctomycetes
Otu02480	21	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);unclassified(100);unclassified(100);unclassified(100);	Otu02480_Acidobacteria_Gp3	Acidobacteria
Otu02481	4	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);unclassified(100);	Otu02481_Chitinophagaceae	Bacteroidetes
Otu02482	3	Bacteria(100);Verrucomicrobia(100);Subdivision3(100);unclassified(100);unclassified(100);unclassified(100);	Otu02482_Subdivision3	Verrucomicrobia
Otu02483	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);	Otu02483_Ruminococcus2	Firmicutes
Otu02484	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02484_Bacteria	unclassified
Otu02485	24	Bacteria(100);Actinobacteria(100);Actinobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu02485_Actinobacteria	Actinobacteria
Otu02486	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu02486_Clostridiales	Firmicutes
Otu02487	27	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu02487_Gp2	Acidobacteria
Otu02488	23	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02488_Bacteria	unclassified
Otu02489	5	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02489_Bacteria	unclassified
Otu02490	3	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02490_Proteobacteria	Proteobacteria
Otu02491	2	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);unclassified(100);unclassified(100);	Otu02491_Burkholderiales	Proteobacteria
Otu02492	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02492_Bacteria	unclassified
Otu02493	4	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);	Otu02493_Phascolarctobacterium	Firmicutes
Otu02494	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu02494_Prevotella	Bacteroidetes
Otu02495	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);	Otu02495_Parabacteroides	Bacteroidetes
Otu02496	10	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02496_Bacteroidetes	Bacteroidetes
Otu02497	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);	Otu02497_Anaerostipes	Firmicutes
Otu02498	2	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02498_Firmicutes	Firmicutes
Otu02499	23	Bacteria(100);Verrucomicrobia(100);Subdivision3(100);unclassified(100);unclassified(100);unclassified(100);	Otu02499_Subdivision3	Verrucomicrobia
Otu02500	2	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Candidatus_Solibacter(100);unclassified(100);unclassified(100);	Otu02500_Candidatus_Solibacter	Acidobacteria
Otu02501	3	Bacteria(100);Armatimonadetes(100);Armatimonadetes_gp5(100);unclassified(100);unclassified(100);unclassified(100);	Otu02501_Armatimonadetes_gp5	Armatimonadetes
Otu02502	4	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);unclassified(100);	Otu02502_Veillonellaceae	Firmicutes
Otu02503	2	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);unclassified(100);	Otu02503_Chitinophagaceae	Bacteroidetes
Otu02504	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu02504_Clostridiales	Firmicutes
Otu02505	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02505_Lachnospiraceae	Firmicutes
Otu02506	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02506_Lachnospiraceae	Firmicutes
Otu02507	13	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02507_Bacteria	unclassified
Otu02508	25	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Aquisphaera(100);	Otu02508_Aquisphaera	Planctomycetes
Otu02509	2	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02509_Firmicutes	Firmicutes
Otu02510	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02510_Bacteria	unclassified
Otu02511	22	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Dolosigranulum(100);	Otu02511_Dolosigranulum	Firmicutes
Otu02512	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02512_Bacteria	unclassified
Otu02513	15	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Gemmata(100);	Otu02513_Gemmata	Planctomycetes
Otu02514	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Clostridium_XI(100);	Otu02514_Clostridium_XI	Firmicutes
Otu02515	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu02515_Lachnospiraceae	Firmicutes
Otu02516	28	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Gaiellales(100);Gaiellaceae(100);Gaiella(100);	Otu02516_Gaiella	Actinobacteria
Otu02517	4	Bacteria(100);Armatimonadetes(100);Armatimonadia(100);Armatimonadales(100);Armatimonadaceae(100);Armatimonas/Armatimonadetes_gp1(100);	Otu02517_Armatimonas	Armatimonadetes
Otu02518	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);	Otu02518_Parabacteroides	Bacteroidetes
Otu02519	15	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);unclassified(100);	Otu02519_Oxalobacteraceae	Proteobacteria
Otu02520	2	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);unclassified(100);unclassified(100);	Otu02520_Lactobacillales	Firmicutes
Otu02521	24	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02521_Bacteria	unclassified
Otu02522	1	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(100);unclassified(100);	Otu02522_Burkholderiaceae	Proteobacteria
Otu02523	27	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Acetobacteraceae(100);Acidiphilium(100);	Otu02523_Acidiphilium	Proteobacteria
Otu02524	11	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02524_Bacteria	unclassified
Otu02525	17	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02525_Bacteria	unclassified
Otu02526	19	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu02526_Planctomycetaceae	Planctomycetes
Otu02527	3	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu02527_Bacteroidetes	Bacteroidetes
